"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2024-07-02T00:00+0100","Zch_Heubeeribüel","T","d1","°C",14.85,"bereinigt"
"2024-07-02T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.61,"bereinigt"
"2024-07-02T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.01,"bereinigt"
"2024-07-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.03,"bereinigt"
"2024-07-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",232.72,"bereinigt"
"2024-07-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.68,"bereinigt"
"2024-07-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",118.18,"bereinigt"
"2024-07-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",18.99,"bereinigt"
"2024-07-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",15.79,"bereinigt"
"2024-07-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",170.67,"bereinigt"
"2024-07-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"bereinigt"
"2024-07-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",19.35,"bereinigt"
"2024-07-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",15.46,"bereinigt"
"2024-07-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",135.8,"bereinigt"
"2024-07-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.72,"bereinigt"
"2024-07-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",18.85,"bereinigt"
"2024-07-03T00:00+0100","Zch_Heubeeribüel","T","d1","°C",13.47,"bereinigt"
"2024-07-03T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",943.01,"bereinigt"
"2024-07-03T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",16.98,"bereinigt"
"2024-07-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",18.96,"bereinigt"
"2024-07-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.14,"bereinigt"
"2024-07-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",241.42,"bereinigt"
"2024-07-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",23.38,"bereinigt"
"2024-07-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",19.05,"bereinigt"
"2024-07-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.02,"bereinigt"
"2024-07-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"bereinigt"
"2024-07-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",23.66,"bereinigt"
"2024-07-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",18.69,"bereinigt"
"2024-07-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.12,"bereinigt"
"2024-07-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",23.33,"bereinigt"
"2024-07-04T00:00+0100","Zch_Heubeeribüel","T","d1","°C",16.82,"bereinigt"
"2024-07-04T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",943.64,"bereinigt"
"2024-07-04T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",22.02,"bereinigt"
"2024-07-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.47,"bereinigt"
"2024-07-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.96,"bereinigt"
"2024-07-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",303.87,"bereinigt"
"2024-07-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.72,"bereinigt"
"2024-07-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.87,"bereinigt"
"2024-07-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"bereinigt"
"2024-07-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.12,"bereinigt"
"2024-07-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.11,"bereinigt"
"2024-07-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.98,"bereinigt"
"2024-07-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.34,"bereinigt"
"2024-07-05T00:00+0100","Zch_Heubeeribüel","T","d1","°C",19.74,"bereinigt"
"2024-07-05T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",944.66,"bereinigt"
"2024-07-05T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",24.25,"bereinigt"
"2024-07-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.29,"bereinigt"
"2024-07-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",385.38,"bereinigt"
"2024-07-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.11,"bereinigt"
"2024-07-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",157.53,"bereinigt"
"2024-07-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",26.06,"bereinigt"
"2024-07-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",20.07,"bereinigt"
"2024-07-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",349.57,"bereinigt"
"2024-07-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",962.52,"bereinigt"
"2024-07-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.35,"bereinigt"
"2024-07-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",19.72,"bereinigt"
"2024-07-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",256.87,"bereinigt"
"2024-07-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",960.09,"bereinigt"
"2024-07-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.16,"bereinigt"
"2024-07-06T00:00+0100","Zch_Heubeeribüel","T","d1","°C",18.78,"bereinigt"
"2024-07-06T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",940.77,"bereinigt"
"2024-07-06T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",25.11,"bereinigt"
"2024-07-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.92,"bereinigt"
"2024-07-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",151.55,"bereinigt"
"2024-07-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.28,"bereinigt"
"2024-07-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",141.38,"bereinigt"
"2024-07-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.12,"bereinigt"
"2024-07-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.64,"bereinigt"
"2024-07-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",148.53,"bereinigt"
"2024-07-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.82,"bereinigt"
"2024-07-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",19.34,"bereinigt"
"2024-07-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",16.4,"bereinigt"
"2024-07-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",54.63,"bereinigt"
"2024-07-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.31,"bereinigt"
"2024-07-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",18.79,"bereinigt"
"2024-07-07T00:00+0100","Zch_Heubeeribüel","T","d1","°C",14.4,"bereinigt"
"2024-07-07T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",945.67,"bereinigt"
"2024-07-07T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",16.91,"bereinigt"
"2024-07-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.52,"bereinigt"
"2024-07-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.8,"bereinigt"
"2024-07-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",341.7,"bereinigt"
"2024-07-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",26.28,"bereinigt"
"2024-07-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.55,"bereinigt"
"2024-07-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.19,"bereinigt"
"2024-07-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.95,"bereinigt"
"2024-07-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.07,"bereinigt"
"2024-07-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.82,"bereinigt"
"2024-07-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.65,"bereinigt"
"2024-07-08T00:00+0100","Zch_Heubeeribüel","T","d1","°C",19.55,"bereinigt"
"2024-07-08T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.44,"bereinigt"
"2024-07-08T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",24.64,"bereinigt"
"2024-07-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",25.27,"bereinigt"
"2024-07-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",17.5,"bereinigt"
"2024-07-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.86,"bereinigt"
"2024-07-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",331.32,"bereinigt"
"2024-07-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",31.15,"bereinigt"
"2024-07-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",25.62,"bereinigt"
"2024-07-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",2.43,"bereinigt"
"2024-07-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.24,"bereinigt"
"2024-07-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",31.91,"bereinigt"
"2024-07-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24.94,"bereinigt"
"2024-07-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.07,"bereinigt"
"2024-07-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.86,"bereinigt"
"2024-07-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",31.19,"bereinigt"
"2024-07-09T00:00+0100","Zch_Heubeeribüel","T","d1","°C",23.8,"bereinigt"
"2024-07-09T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.84,"bereinigt"
"2024-07-09T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",29.25,"bereinigt"
"2024-07-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.09,"bereinigt"
"2024-07-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",266.06,"bereinigt"
"2024-07-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.78,"bereinigt"
"2024-07-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",135.5,"bereinigt"
"2024-07-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.41,"bereinigt"
"2024-07-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.95,"bereinigt"
"2024-07-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",223.13,"bereinigt"
"2024-07-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.17,"bereinigt"
"2024-07-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.94,"bereinigt"
"2024-07-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.9,"bereinigt"
"2024-07-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",156.83,"bereinigt"
"2024-07-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.77,"bereinigt"
"2024-07-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.47,"bereinigt"
"2024-07-10T00:00+0100","Zch_Heubeeribüel","T","d1","°C",20.76,"bereinigt"
"2024-07-10T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",948.53,"bereinigt"
"2024-07-10T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",23.78,"bereinigt"
"2024-07-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.69,"bereinigt"
"2024-07-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",357.73,"bereinigt"
"2024-07-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.2,"bereinigt"
"2024-07-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",261.01,"bereinigt"
"2024-07-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.29,"bereinigt"
"2024-07-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",23.31,"bereinigt"
"2024-07-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",327.97,"bereinigt"
"2024-07-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.61,"bereinigt"
"2024-07-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",28.48,"bereinigt"
"2024-07-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.18,"bereinigt"
"2024-07-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",226.85,"bereinigt"
"2024-07-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.18,"bereinigt"
"2024-07-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",27.9,"bereinigt"
"2024-07-11T00:00+0100","Zch_Heubeeribüel","T","d1","°C",21.39,"bereinigt"
"2024-07-11T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.95,"bereinigt"
"2024-07-11T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",26.93,"bereinigt"
"2024-07-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.89,"bereinigt"
"2024-07-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",335.28,"bereinigt"
"2024-07-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.86,"bereinigt"
"2024-07-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",167.32,"bereinigt"
"2024-07-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",26.16,"bereinigt"
"2024-07-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.5,"bereinigt"
"2024-07-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",294.7,"bereinigt"
"2024-07-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.25,"bereinigt"
"2024-07-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.32,"bereinigt"
"2024-07-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.34,"bereinigt"
"2024-07-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",178.53,"bereinigt"
"2024-07-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.88,"bereinigt"
"2024-07-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.84,"bereinigt"
"2024-07-12T00:00+0100","Zch_Heubeeribüel","T","d1","°C",19.38,"bereinigt"
"2024-07-12T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",943.68,"bereinigt"
"2024-07-12T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",24.15,"bereinigt"
"2024-07-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",17.88,"bereinigt"
"2024-07-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",179.42,"bereinigt"
"2024-07-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.32,"bereinigt"
"2024-07-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",147.34,"bereinigt"
"2024-07-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.92,"bereinigt"
"2024-07-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",17.66,"bereinigt"
"2024-07-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",183.23,"bereinigt"
"2024-07-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.88,"bereinigt"
"2024-07-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.67,"bereinigt"
"2024-07-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",17.48,"bereinigt"
"2024-07-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",123.88,"bereinigt"
"2024-07-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.35,"bereinigt"
"2024-07-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",20.06,"bereinigt"
"2024-07-13T00:00+0100","Zch_Heubeeribüel","T","d1","°C",15.51,"bereinigt"
"2024-07-13T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",944.82,"bereinigt"
"2024-07-13T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",18.28,"bereinigt"
"2024-07-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.74,"bereinigt"
"2024-07-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.3,"bereinigt"
"2024-07-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",278.85,"bereinigt"
"2024-07-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.8,"bereinigt"
"2024-07-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",20.71,"bereinigt"
"2024-07-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.76,"bereinigt"
"2024-07-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.26,"bereinigt"
"2024-07-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.28,"bereinigt"
"2024-07-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.33,"bereinigt"
"2024-07-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.43,"bereinigt"
"2024-07-14T00:00+0100","Zch_Heubeeribüel","T","d1","°C",18.96,"bereinigt"
"2024-07-14T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",945.01,"bereinigt"
"2024-07-14T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",23.94,"bereinigt"
"2024-07-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.11,"bereinigt"
"2024-07-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",175.8,"bereinigt"
"2024-07-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.93,"bereinigt"
"2024-07-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",241.73,"bereinigt"
"2024-07-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",29.29,"bereinigt"
"2024-07-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",NA,"bereinigt"
"2024-07-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",204.77,"bereinigt"
"2024-07-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.32,"bereinigt"
"2024-07-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-07-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.62,"bereinigt"
"2024-07-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",141.32,"bereinigt"
"2024-07-15T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.95,"bereinigt"
"2024-07-15T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",29.64,"bereinigt"
"2024-07-15T00:00+0100","Zch_Heubeeribüel","T","d1","°C",21.44,"bereinigt"
"2024-07-15T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",943.86,"bereinigt"
"2024-07-15T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",28,"bereinigt"
"2024-07-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.11,"bereinigt"
"2024-07-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",285.93,"bereinigt"
"2024-07-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.65,"bereinigt"
"2024-07-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",271.4,"bereinigt"
"2024-07-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",24.86,"bereinigt"
"2024-07-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",NA,"bereinigt"
"2024-07-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",266.17,"bereinigt"
"2024-07-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"bereinigt"
"2024-07-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-07-16T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.53,"bereinigt"
"2024-07-16T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",198.4,"bereinigt"
"2024-07-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.61,"bereinigt"
"2024-07-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",24.12,"bereinigt"
"2024-07-16T00:00+0100","Zch_Heubeeribüel","T","d1","°C",19.58,"bereinigt"
"2024-07-16T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.3,"bereinigt"
"2024-07-16T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",22.6,"bereinigt"
"2024-07-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.99,"bereinigt"
"2024-07-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.48,"bereinigt"
"2024-07-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",210.23,"bereinigt"
"2024-07-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",24.94,"bereinigt"
"2024-07-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.32,"bereinigt"
"2024-07-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"bereinigt"
"2024-07-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.3,"bereinigt"
"2024-07-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.63,"bereinigt"
"2024-07-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.42,"bereinigt"
"2024-07-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.13,"bereinigt"
"2024-07-17T00:00+0100","Zch_Heubeeribüel","T","d1","°C",19.5,"bereinigt"
"2024-07-17T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",950.88,"bereinigt"
"2024-07-17T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",22.86,"bereinigt"
"2024-07-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.15,"bereinigt"
"2024-07-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.1,"bereinigt"
"2024-07-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",322.04,"bereinigt"
"2024-07-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.1,"bereinigt"
"2024-07-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",23.45,"bereinigt"
"2024-07-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"bereinigt"
"2024-07-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",28.87,"bereinigt"
"2024-07-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.73,"bereinigt"
"2024-07-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.03,"bereinigt"
"2024-07-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.4,"bereinigt"
"2024-07-18T00:00+0100","Zch_Heubeeribüel","T","d1","°C",20.99,"bereinigt"
"2024-07-18T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",950.6,"bereinigt"
"2024-07-18T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",26.2,"bereinigt"
"2024-07-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",25.18,"bereinigt"
"2024-07-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968,"bereinigt"
"2024-07-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",306.11,"bereinigt"
"2024-07-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",30.55,"bereinigt"
"2024-07-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",25.63,"bereinigt"
"2024-07-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-07-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"bereinigt"
"2024-07-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",31.37,"bereinigt"
"2024-07-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24.84,"bereinigt"
"2024-07-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
