"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2026-01-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",171.33,"provisorisch"
"2026-01-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",37.34,"provisorisch"
"2026-01-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.45,"provisorisch"
"2026-01-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.32,"provisorisch"
"2026-01-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.23,"provisorisch"
"2026-01-18T00:00+0100","Zch_Heubeeribüel","T","d1","°C",-1.59,"provisorisch"
"2026-01-18T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",-1.06,"provisorisch"
"2026-01-18T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.04,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.22,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.83,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.97,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.02,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.98,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.99,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.54,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",21.24,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.57,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.29,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.88,"provisorisch"
"2026-01-19T00:00+0100","Zch_Heubeeribüel","T","d1","°C",-1.46,"provisorisch"
"2026-01-19T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",0.04,"provisorisch"
"2026-01-19T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.46,"provisorisch"
"2026-01-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-0.13,"provisorisch"
"2026-01-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.53,"provisorisch"
"2026-01-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.39,"provisorisch"
"2026-01-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.69,"provisorisch"
"2026-01-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.91,"provisorisch"
"2026-01-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.91,"provisorisch"
"2026-01-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",47.84,"provisorisch"
"2026-01-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.36,"provisorisch"
"2026-01-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.25,"provisorisch"
"2026-01-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.31,"provisorisch"
"2026-01-20T00:00+0100","Zch_Heubeeribüel","T","d1","°C",-0.72,"provisorisch"
"2026-01-20T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",3.31,"provisorisch"
"2026-01-20T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.05,"provisorisch"
"2026-01-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-20T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-1.01,"provisorisch"
"2026-01-20T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.37,"provisorisch"
"2026-01-20T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.03,"provisorisch"
"2026-01-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.02,"provisorisch"
"2026-01-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.05,"provisorisch"
"2026-01-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.36,"provisorisch"
"2026-01-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.57,"provisorisch"
"2026-01-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",75.14,"provisorisch"
"2026-01-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.53,"provisorisch"
"2026-01-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.42,"provisorisch"
"2026-01-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.92,"provisorisch"
"2026-01-21T00:00+0100","Zch_Heubeeribüel","T","d1","°C",-0.84,"provisorisch"
"2026-01-21T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",3.39,"provisorisch"
"2026-01-21T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",935.38,"provisorisch"
"2026-01-21T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-21T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-1.53,"provisorisch"
"2026-01-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.71,"provisorisch"
"2026-01-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",956.08,"provisorisch"
"2026-01-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.22,"provisorisch"
"2026-01-21T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.2,"provisorisch"
"2026-01-21T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",958.62,"provisorisch"
"2026-01-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",15.03,"provisorisch"
"2026-01-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",82.67,"provisorisch"
"2026-01-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.78,"provisorisch"
"2026-01-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.27,"provisorisch"
"2026-01-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",955.94,"provisorisch"
"2026-01-22T00:00+0100","Zch_Heubeeribüel","T","d1","°C",-2.0,"provisorisch"
"2026-01-22T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",-0.15,"provisorisch"
"2026-01-22T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",927.87,"provisorisch"
"2026-01-22T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-22T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-1.25,"provisorisch"
"2026-01-22T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.77,"provisorisch"
"2026-01-22T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",948.28,"provisorisch"
"2026-01-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.23,"provisorisch"
"2026-01-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.73,"provisorisch"
"2026-01-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",950.83,"provisorisch"
"2026-01-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",48.34,"provisorisch"
"2026-01-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.64,"provisorisch"
"2026-01-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.01,"provisorisch"
"2026-01-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",948.2,"provisorisch"
"2026-01-23T00:00+0100","Zch_Heubeeribüel","T","d1","°C",-2.34,"provisorisch"
"2026-01-23T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",-0.16,"provisorisch"
"2026-01-23T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",926.8,"provisorisch"
"2026-01-23T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-23T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-0.7,"provisorisch"
"2026-01-23T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.9,"provisorisch"
"2026-01-23T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",947.2,"provisorisch"
"2026-01-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.02,"provisorisch"
"2026-01-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.2,"provisorisch"
"2026-01-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.08,"provisorisch"
"2026-01-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",949.73,"provisorisch"
"2026-01-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",54.06,"provisorisch"
"2026-01-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.2,"provisorisch"
"2026-01-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.64,"provisorisch"
"2026-01-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",947.11,"provisorisch"
"2026-01-24T00:00+0100","Zch_Heubeeribüel","T","d1","°C",-0.21,"provisorisch"
"2026-01-24T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",0.85,"provisorisch"
"2026-01-24T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",929.59,"provisorisch"
"2026-01-24T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-24T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.64,"provisorisch"
"2026-01-24T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",3.02,"provisorisch"
"2026-01-24T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",949.92,"provisorisch"
"2026-01-24T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.15,"provisorisch"
"2026-01-24T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.41,"provisorisch"
"2026-01-24T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.7,"provisorisch"
"2026-01-24T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",952.49,"provisorisch"
"2026-01-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.48,"provisorisch"
"2026-01-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",29.72,"provisorisch"
"2026-01-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.03,"provisorisch"
"2026-01-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.29,"provisorisch"
"2026-01-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",949.81,"provisorisch"
"2026-01-25T00:00+0100","Zch_Heubeeribüel","T","d1","°C",1.59,"provisorisch"
"2026-01-25T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",4.04,"provisorisch"
"2026-01-25T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",927.22,"provisorisch"
"2026-01-25T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",9.07,"provisorisch"
"2026-01-25T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.27,"provisorisch"
"2026-01-25T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",5.35,"provisorisch"
"2026-01-25T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",947.42,"provisorisch"
"2026-01-25T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",9.35,"provisorisch"
"2026-01-25T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.57,"provisorisch"
"2026-01-25T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.4,"provisorisch"
"2026-01-25T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",949.95,"provisorisch"
"2026-01-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",23.43,"provisorisch"
"2026-01-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",65.61,"provisorisch"
"2026-01-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.53,"provisorisch"
"2026-01-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.45,"provisorisch"
"2026-01-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",947.36,"provisorisch"
"2026-01-26T00:00+0100","Zch_Heubeeribüel","T","d1","°C",3.17,"provisorisch"
"2026-01-26T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",5.42,"provisorisch"
"2026-01-26T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",931.22,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",268.83,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",4.58,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",6.85,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",951.34,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",338.25,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.07,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.13,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",953.86,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",504.05,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",44.7,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.0,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.14,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",951.31,"provisorisch"
"2026-01-27T00:00+0100","Zch_Heubeeribüel","T","d1","°C",1.76,"provisorisch"
"2026-01-27T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",3.72,"provisorisch"
"2026-01-27T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",928.65,"provisorisch"
"2026-01-27T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",86.87,"provisorisch"
"2026-01-27T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.29,"provisorisch"
"2026-01-27T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",5.0,"provisorisch"
"2026-01-27T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",948.87,"provisorisch"
"2026-01-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",104.73,"provisorisch"
"2026-01-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.16,"provisorisch"
"2026-01-27T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.57,"provisorisch"
"2026-01-27T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",951.39,"provisorisch"
"2026-01-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",94.57,"provisorisch"
"2026-01-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",61.54,"provisorisch"
"2026-01-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.85,"provisorisch"
"2026-01-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.35,"provisorisch"
"2026-01-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",948.79,"provisorisch"
"2026-01-28T00:00+0100","Zch_Heubeeribüel","T","d1","°C",1.66,"provisorisch"
"2026-01-28T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",2.99,"provisorisch"
"2026-01-28T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",921.56,"provisorisch"
"2026-01-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",357.31,"provisorisch"
"2026-01-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.25,"provisorisch"
"2026-01-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.79,"provisorisch"
"2026-01-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",941.71,"provisorisch"
"2026-01-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",531.27,"provisorisch"
"2026-01-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.67,"provisorisch"
"2026-01-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.19,"provisorisch"
"2026-01-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",944.1,"provisorisch"
"2026-01-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",634.18,"provisorisch"
"2026-01-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",15.71,"provisorisch"
"2026-01-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.6,"provisorisch"
"2026-01-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.82,"provisorisch"
"2026-01-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",941.54,"provisorisch"
"2026-01-29T00:00+0100","Zch_Heubeeribüel","T","d1","°C",1.99,"provisorisch"
"2026-01-29T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",3.51,"provisorisch"
"2026-01-29T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",927.91,"provisorisch"
"2026-01-29T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",231.58,"provisorisch"
"2026-01-29T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.79,"provisorisch"
"2026-01-29T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",5.28,"provisorisch"
"2026-01-29T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",947.96,"provisorisch"
"2026-01-29T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",308.67,"provisorisch"
"2026-01-29T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.84,"provisorisch"
"2026-01-29T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",NA,"provisorisch"
"2026-01-29T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",950.49,"provisorisch"
"2026-01-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",418.45,"provisorisch"
"2026-01-29T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",27.43,"provisorisch"
"2026-01-29T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.09,"provisorisch"
"2026-01-29T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.45,"provisorisch"
"2026-01-29T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",947.94,"provisorisch"
"2026-01-30T00:00+0100","Zch_Heubeeribüel","T","d1","°C",0.53,"provisorisch"
"2026-01-30T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",2.23,"provisorisch"
"2026-01-30T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",929.43,"provisorisch"
"2026-01-30T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",252.94,"provisorisch"
"2026-01-30T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.9,"provisorisch"
"2026-01-30T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",3.15,"provisorisch"
"2026-01-30T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",949.61,"provisorisch"
"2026-01-30T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",318.83,"provisorisch"
"2026-01-30T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.39,"provisorisch"
"2026-01-30T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.15,"provisorisch"
"2026-01-30T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",952.18,"provisorisch"
"2026-01-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",471.2,"provisorisch"
"2026-01-30T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",16.74,"provisorisch"
"2026-01-30T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.39,"provisorisch"
"2026-01-30T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.5,"provisorisch"
"2026-01-30T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",949.52,"provisorisch"
"2026-01-31T00:00+0100","Zch_Heubeeribüel","T","d1","°C",0.48,"provisorisch"
"2026-01-31T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",1.45,"provisorisch"
"2026-01-31T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",932.89,"provisorisch"
"2026-01-31T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-31T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.12,"provisorisch"
"2026-01-31T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",3.21,"provisorisch"
"2026-01-31T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",953.23,"provisorisch"
"2026-01-31T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-31T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.48,"provisorisch"
"2026-01-31T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.9,"provisorisch"
"2026-01-31T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",955.8,"provisorisch"
"2026-01-31T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-01-31T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",25.15,"provisorisch"
"2026-01-31T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.51,"provisorisch"
"2026-01-31T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.55,"provisorisch"
"2026-01-31T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",953.16,"provisorisch"
"2026-02-01T00:00+0100","Zch_Heubeeribüel","T","d1","°C",1.39,"provisorisch"
"2026-02-01T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",5.12,"provisorisch"
"2026-02-01T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",937.33,"provisorisch"
"2026-02-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-02-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.97,"provisorisch"
"2026-02-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",6.82,"provisorisch"
"2026-02-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",957.79,"provisorisch"
"2026-02-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-02-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.51,"provisorisch"
"2026-02-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.0,"provisorisch"
"2026-02-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",960.35,"provisorisch"
"2026-02-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-02-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",81.69,"provisorisch"
"2026-02-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.36,"provisorisch"
"2026-02-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.81,"provisorisch"
"2026-02-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",957.73,"provisorisch"
"2026-02-02T00:00+0100","Zch_Heubeeribüel","T","d1","°C",2.52,"provisorisch"
"2026-02-02T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",6.92,"provisorisch"
"2026-02-02T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",930.63,"provisorisch"
"2026-02-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",48.72,"provisorisch"
"2026-02-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.75,"provisorisch"
"2026-02-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.29,"provisorisch"
"2026-02-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",950.78,"provisorisch"
"2026-02-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",32.43,"provisorisch"
"2026-02-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",4.85,"provisorisch"
"2026-02-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.86,"provisorisch"
"2026-02-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",953.33,"provisorisch"
"2026-02-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",56.38,"provisorisch"
"2026-02-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",101.2,"provisorisch"
"2026-02-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.16,"provisorisch"
"2026-02-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.38,"provisorisch"
"2026-02-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",950.72,"provisorisch"
"2026-02-03T00:00+0100","Zch_Heubeeribüel","T","d1","°C",4.1,"provisorisch"
"2026-02-03T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",7.83,"provisorisch"
"2026-02-03T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",928.86,"provisorisch"
"2026-02-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",6.43,"provisorisch"
"2026-02-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.15,"provisorisch"
"2026-02-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",9.25,"provisorisch"
"2026-02-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",948.92,"provisorisch"
