"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2025-07-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",69.3,"bereinigt"
"2025-07-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.03,"bereinigt"
"2025-07-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",24.12,"bereinigt"
"2025-07-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.52,"bereinigt"
"2025-07-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",43.67,"bereinigt"
"2025-07-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",146.53,"bereinigt"
"2025-07-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.84,"bereinigt"
"2025-07-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",23.78,"bereinigt"
"2025-07-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.99,"bereinigt"
"2025-07-17T00:00+0100","Zch_Heubeeribüel","T","d1","°C",17.66,"bereinigt"
"2025-07-17T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",22.96,"bereinigt"
"2025-07-17T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",948.27,"bereinigt"
"2025-07-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",127.85,"bereinigt"
"2025-07-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",19.1,"bereinigt"
"2025-07-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",24.1,"bereinigt"
"2025-07-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.92,"bereinigt"
"2025-07-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",125.17,"bereinigt"
"2025-07-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",19.72,"bereinigt"
"2025-07-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",24.27,"bereinigt"
"2025-07-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.34,"bereinigt"
"2025-07-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",115.78,"bereinigt"
"2025-07-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",296.15,"bereinigt"
"2025-07-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",19.6,"bereinigt"
"2025-07-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",24.39,"bereinigt"
"2025-07-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.79,"bereinigt"
"2025-07-18T00:00+0100","Zch_Heubeeribüel","T","d1","°C",20.44,"bereinigt"
"2025-07-18T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",25.54,"bereinigt"
"2025-07-18T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",945.19,"bereinigt"
"2025-07-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-07-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.56,"bereinigt"
"2025-07-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",27.62,"bereinigt"
"2025-07-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.48,"bereinigt"
"2025-07-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-07-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.24,"bereinigt"
"2025-07-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",27.91,"bereinigt"
"2025-07-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.89,"bereinigt"
"2025-07-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-07-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",323.12,"bereinigt"
"2025-07-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.18,"bereinigt"
"2025-07-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",27.48,"bereinigt"
"2025-07-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.4,"bereinigt"
"2025-07-19T00:00+0100","Zch_Heubeeribüel","T","d1","°C",19.76,"bereinigt"
"2025-07-19T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",27.48,"bereinigt"
"2025-07-19T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",941.9,"bereinigt"
"2025-07-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",59.44,"bereinigt"
"2025-07-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.79,"bereinigt"
"2025-07-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.46,"bereinigt"
"2025-07-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",961.25,"bereinigt"
"2025-07-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",125.83,"bereinigt"
"2025-07-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.46,"bereinigt"
"2025-07-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",29.52,"bereinigt"
"2025-07-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",963.61,"bereinigt"
"2025-07-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",121.95,"bereinigt"
"2025-07-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",195.35,"bereinigt"
"2025-07-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.36,"bereinigt"
"2025-07-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.91,"bereinigt"
"2025-07-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",961.19,"bereinigt"
"2025-07-20T00:00+0100","Zch_Heubeeribüel","T","d1","°C",20.16,"bereinigt"
"2025-07-20T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",27.2,"bereinigt"
"2025-07-20T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",939.17,"bereinigt"
"2025-07-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",255.95,"bereinigt"
"2025-07-20T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.19,"bereinigt"
"2025-07-20T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.19,"bereinigt"
"2025-07-20T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",958.45,"bereinigt"
"2025-07-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",284.07,"bereinigt"
"2025-07-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.0,"bereinigt"
"2025-07-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",29.15,"bereinigt"
"2025-07-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",960.81,"bereinigt"
"2025-07-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",297.55,"bereinigt"
"2025-07-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",244.74,"bereinigt"
"2025-07-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.8,"bereinigt"
"2025-07-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.78,"bereinigt"
"2025-07-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",958.39,"bereinigt"
"2025-07-21T00:00+0100","Zch_Heubeeribüel","T","d1","°C",17.6,"bereinigt"
"2025-07-21T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",20.92,"bereinigt"
"2025-07-21T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",940.43,"bereinigt"
"2025-07-21T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",172.28,"bereinigt"
"2025-07-21T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",19.15,"bereinigt"
"2025-07-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",22.01,"bereinigt"
"2025-07-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",959.85,"bereinigt"
"2025-07-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",278.45,"bereinigt"
"2025-07-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",19.54,"bereinigt"
"2025-07-21T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",22.58,"bereinigt"
"2025-07-21T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",962.26,"bereinigt"
"2025-07-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",359.32,"bereinigt"
"2025-07-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",176.87,"bereinigt"
"2025-07-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",19.49,"bereinigt"
"2025-07-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21.96,"bereinigt"
"2025-07-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.79,"bereinigt"
"2025-07-22T00:00+0100","Zch_Heubeeribüel","T","d1","°C",17.96,"bereinigt"
"2025-07-22T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",22.14,"bereinigt"
"2025-07-22T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",945.45,"bereinigt"
"2025-07-22T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",97.62,"bereinigt"
"2025-07-22T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",19.62,"bereinigt"
"2025-07-22T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",23.14,"bereinigt"
"2025-07-22T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.96,"bereinigt"
"2025-07-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",168.32,"bereinigt"
"2025-07-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",20.26,"bereinigt"
"2025-07-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",24.02,"bereinigt"
"2025-07-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.42,"bereinigt"
"2025-07-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",135.73,"bereinigt"
"2025-07-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",229.62,"bereinigt"
"2025-07-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.07,"bereinigt"
"2025-07-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",23.67,"bereinigt"
"2025-07-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.89,"bereinigt"
"2025-07-23T00:00+0100","Zch_Heubeeribüel","T","d1","°C",19.1,"bereinigt"
"2025-07-23T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",23.34,"bereinigt"
"2025-07-23T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",944.82,"bereinigt"
"2025-07-23T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",83.38,"bereinigt"
"2025-07-23T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.55,"bereinigt"
"2025-07-23T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",24.68,"bereinigt"
"2025-07-23T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.22,"bereinigt"
"2025-07-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",91.22,"bereinigt"
"2025-07-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.04,"bereinigt"
"2025-07-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.37,"bereinigt"
"2025-07-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.62,"bereinigt"
"2025-07-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",90.53,"bereinigt"
"2025-07-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",260.11,"bereinigt"
"2025-07-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.91,"bereinigt"
"2025-07-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.11,"bereinigt"
"2025-07-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.12,"bereinigt"
"2025-07-24T00:00+0100","Zch_Heubeeribüel","T","d1","°C",16.16,"bereinigt"
"2025-07-24T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",18.53,"bereinigt"
"2025-07-24T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",944.63,"bereinigt"
"2025-07-24T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",272.63,"bereinigt"
"2025-07-24T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",17.72,"bereinigt"
"2025-07-24T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",20.26,"bereinigt"
"2025-07-24T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.12,"bereinigt"
"2025-07-24T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",453.5,"bereinigt"
"2025-07-24T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",18.24,"bereinigt"
"2025-07-24T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.93,"bereinigt"
"2025-07-24T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.6,"bereinigt"
"2025-07-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",447.78,"bereinigt"
"2025-07-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",121.95,"bereinigt"
"2025-07-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",18.17,"bereinigt"
"2025-07-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",20.51,"bereinigt"
"2025-07-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.06,"bereinigt"
"2025-07-25T00:00+0100","Zch_Heubeeribüel","T","d1","°C",16.13,"bereinigt"
"2025-07-25T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",20.01,"bereinigt"
"2025-07-25T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.31,"bereinigt"
"2025-07-25T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",221.68,"bereinigt"
"2025-07-25T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",17.68,"bereinigt"
"2025-07-25T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",21.85,"bereinigt"
"2025-07-25T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.98,"bereinigt"
"2025-07-25T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",241.74,"bereinigt"
"2025-07-25T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",18.39,"bereinigt"
"2025-07-25T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",21.96,"bereinigt"
"2025-07-25T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.4,"bereinigt"
"2025-07-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",238.35,"bereinigt"
"2025-07-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",200.71,"bereinigt"
"2025-07-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",18.04,"bereinigt"
"2025-07-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21.77,"bereinigt"
"2025-07-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.85,"bereinigt"
"2025-07-26T00:00+0100","Zch_Heubeeribüel","T","d1","°C",15.98,"bereinigt"
"2025-07-26T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.88,"bereinigt"
"2025-07-26T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.4,"bereinigt"
"2025-07-26T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",189.16,"bereinigt"
"2025-07-26T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",17.48,"bereinigt"
"2025-07-26T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",21.8,"bereinigt"
"2025-07-26T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.05,"bereinigt"
"2025-07-26T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",240.32,"bereinigt"
"2025-07-26T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",18.07,"bereinigt"
"2025-07-26T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",22.17,"bereinigt"
"2025-07-26T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.54,"bereinigt"
"2025-07-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",272.97,"bereinigt"
"2025-07-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",103.11,"bereinigt"
"2025-07-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",17.87,"bereinigt"
"2025-07-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21.56,"bereinigt"
"2025-07-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.94,"bereinigt"
"2025-07-27T00:00+0100","Zch_Heubeeribüel","T","d1","°C",16.26,"bereinigt"
"2025-07-27T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.79,"bereinigt"
"2025-07-27T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",945.12,"bereinigt"
"2025-07-27T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",130.25,"bereinigt"
"2025-07-27T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",17.61,"bereinigt"
"2025-07-27T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",21.05,"bereinigt"
"2025-07-27T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.68,"bereinigt"
"2025-07-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",138.67,"bereinigt"
"2025-07-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",18.3,"bereinigt"
"2025-07-27T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",21.55,"bereinigt"
"2025-07-27T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.15,"bereinigt"
"2025-07-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",163.47,"bereinigt"
"2025-07-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",149.31,"bereinigt"
"2025-07-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",18.02,"bereinigt"
"2025-07-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21.46,"bereinigt"
"2025-07-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.61,"bereinigt"
"2025-07-28T00:00+0100","Zch_Heubeeribüel","T","d1","°C",13.33,"bereinigt"
"2025-07-28T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",14.36,"bereinigt"
"2025-07-28T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.03,"bereinigt"
"2025-07-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",476.18,"bereinigt"
"2025-07-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.87,"bereinigt"
"2025-07-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.98,"bereinigt"
"2025-07-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.86,"bereinigt"
"2025-07-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",614.01,"bereinigt"
"2025-07-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",15.34,"bereinigt"
"2025-07-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.53,"bereinigt"
"2025-07-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.38,"bereinigt"
"2025-07-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",639.83,"bereinigt"
"2025-07-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",80.16,"bereinigt"
"2025-07-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",15.18,"bereinigt"
"2025-07-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.45,"bereinigt"
"2025-07-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.79,"bereinigt"
"2025-07-29T00:00+0100","Zch_Heubeeribüel","T","d1","°C",15.23,"bereinigt"
"2025-07-29T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",18.49,"bereinigt"
"2025-07-29T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",949.14,"bereinigt"
"2025-07-29T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-07-29T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",16.78,"bereinigt"
"2025-07-29T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",20.05,"bereinigt"
"2025-07-29T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.04,"bereinigt"
"2025-07-29T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",24.35,"bereinigt"
"2025-07-29T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",17.11,"bereinigt"
"2025-07-29T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.53,"bereinigt"
"2025-07-29T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.48,"bereinigt"
"2025-07-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",68.95,"bereinigt"
"2025-07-29T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",234.81,"bereinigt"
"2025-07-29T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",17.06,"bereinigt"
"2025-07-29T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",20.56,"bereinigt"
"2025-07-29T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.95,"bereinigt"
"2025-07-30T00:00+0100","Zch_Heubeeribüel","T","d1","°C",15.44,"bereinigt"
"2025-07-30T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.51,"bereinigt"
"2025-07-30T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",948.54,"bereinigt"
"2025-07-30T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",25.28,"bereinigt"
"2025-07-30T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",16.84,"bereinigt"
"2025-07-30T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",20.88,"bereinigt"
"2025-07-30T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.41,"bereinigt"
"2025-07-30T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",47.43,"bereinigt"
"2025-07-30T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",17.28,"bereinigt"
"2025-07-30T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",21.77,"bereinigt"
"2025-07-30T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.86,"bereinigt"
"2025-07-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",115.62,"bereinigt"
"2025-07-30T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",159.64,"bereinigt"
"2025-07-30T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",17.18,"bereinigt"
"2025-07-30T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21.29,"bereinigt"
"2025-07-30T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.3,"bereinigt"
"2025-07-31T00:00+0100","Zch_Heubeeribüel","T","d1","°C",17.2,"bereinigt"
"2025-07-31T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",20.8,"bereinigt"
"2025-07-31T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",948.57,"bereinigt"
"2025-07-31T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",127.08,"bereinigt"
"2025-07-31T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",18.58,"bereinigt"
"2025-07-31T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",22.0,"bereinigt"
"2025-07-31T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.29,"bereinigt"
"2025-07-31T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",246.58,"bereinigt"
"2025-07-31T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",18.96,"bereinigt"
"2025-07-31T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",22.52,"bereinigt"
"2025-07-31T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.69,"bereinigt"
"2025-07-31T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",207.13,"bereinigt"
"2025-07-31T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",165.97,"bereinigt"
"2025-07-31T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",18.93,"bereinigt"
"2025-07-31T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",22.25,"bereinigt"
"2025-07-31T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.21,"bereinigt"
"2025-08-01T00:00+0100","Zch_Heubeeribüel","T","d1","°C",17.82,"bereinigt"
"2025-08-01T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",22.99,"bereinigt"
"2025-08-01T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",944.37,"bereinigt"
"2025-08-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",79.47,"bereinigt"
"2025-08-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",19.02,"bereinigt"
"2025-08-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",24.51,"bereinigt"
"2025-08-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.82,"bereinigt"
"2025-08-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",127.82,"bereinigt"
"2025-08-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",19.61,"bereinigt"
"2025-08-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",24.73,"bereinigt"
"2025-08-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.25,"bereinigt"
"2025-08-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",127.03,"bereinigt"
"2025-08-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",210.7,"bereinigt"
"2025-08-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",19.53,"bereinigt"
"2025-08-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",24.58,"bereinigt"
"2025-08-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.78,"bereinigt"
"2025-08-02T00:00+0100","Zch_Heubeeribüel","T","d1","°C",13.92,"bereinigt"
"2025-08-02T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",16.3,"bereinigt"
"2025-08-02T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",944.96,"bereinigt"
